frame,condition,psnr_bic,ssim_bic,lpips_bic,psnr_sr,ssim_sr,lpips_sr,psnr_swinir,ssim_swinir,lpips_swinir,psnr_sr_ft,ssim_sr_ft,lpips_sr_ft
indoor_garaje_f000220.png,indoor,18.20977923024436,0.5676792618682206,0.6388131380081177,18.265046048197927,0.6799942108347959,0.2828681468963623,18.81529348481492,0.7429644163231405,0.20355570316314697,20.742340516549277,0.8610856108700942,0.08416330069303513
indoor_garaje_f000224.png,indoor,18.203683756241677,0.5662244559873925,0.6347303986549377,18.225464932660753,0.6814475289072429,0.2823968529701233,18.739148257286004,0.7442668776324449,0.20541837811470032,20.745003319153245,0.8608962451233548,0.0844443142414093
indoor_garaje_f000228.png,indoor,18.204446080737398,0.5686216940039289,0.6367751359939575,18.26088690133156,0.6824542954813738,0.2836189568042755,18.748281013075854,0.7445435339182968,0.20766185224056244,20.74523446556747,0.8614932960517537,0.08359460532665253
indoor_tienda_f000000.png,indoor,17.921521340265155,0.506100161896648,0.7094513773918152,17.86956167156932,0.5778631715895167,0.31399908661842346,17.810629373563703,0.5757394353985509,0.3272680342197418,18.180292645824103,0.6680504139054605,0.13930639624595642
indoor_tienda_f000015.png,indoor,17.895638437239864,0.5045073169304629,0.7124108076095581,17.82615530721451,0.5767171766695266,0.3107927739620209,17.7068872522156,0.5744529219427809,0.3248903751373291,18.243336737841933,0.6729521944261511,0.1366746425628662
indoor_tienda_f000030.png,indoor,18.06094053683797,0.5143652141783225,0.7027181386947632,18.032539317255768,0.5877575656785922,0.306768536567688,17.94215680958506,0.5869474473725086,0.32175642251968384,18.339273059293312,0.6829891675192705,0.12880218029022217
indoor_tienda_f000046.png,indoor,17.872961781670234,0.5122997491054421,0.7086989879608154,17.954553260712707,0.5891535377977494,0.30288946628570557,17.803330828040004,0.5888071991890463,0.3188306391239166,18.180095441970817,0.6767666914911277,0.1298566311597824
indoor_tienda_f000061.png,indoor,18.056741057247017,0.5144464709672338,0.6994228363037109,17.988366826766903,0.5870962135106165,0.29704785346984863,17.991540597272685,0.5908812028798177,0.32068294286727905,18.383436307941864,0.6782278762801871,0.128167524933815
indoor_tienda_f000077.png,indoor,17.857814576068666,0.5066761733299142,0.7059085369110107,17.862996142835858,0.5791971364945899,0.3076661229133606,17.767487629711965,0.57869030669195,0.3260381817817688,18.18741518664767,0.6674411540942788,0.13725213706493378
indoor_tienda_f000092.png,indoor,17.980424971140817,0.5097662122032883,0.6979466676712036,17.951898565715723,0.5843352192226775,0.3011900782585144,17.836700366117007,0.580998868440294,0.32209643721580505,18.1919359556802,0.6718768259162058,0.12961623072624207
indoor_tienda_f000107.png,indoor,17.976421520495634,0.5083090637848378,0.7010554671287537,17.951809310140366,0.5878593139255321,0.296881765127182,17.852289273073435,0.5825674437396624,0.31655919551849365,18.313613770324192,0.6770183117285739,0.13077764213085175
